lat,lng,elevation_m
13.028,80.132,8.9
13.028,80.136,9.1
13.028,80.14,8.5
13.028,80.144,8.1
13.028,80.148,9.1
13.028,80.152,8.7
13.028,80.156,7.9
13.028,80.16,8.4
13.028,80.164,8.1
13.028,80.168,7.8
13.028,80.172,7.7
13.028,80.176,7.2
13.028,80.18,6.3
13.028,80.184,6.1
13.028,80.188,6.9
13.028,80.192,6.0
13.028,80.196,6.3
13.028,80.2,5.6
13.028,80.204,4.9
13.028,80.208,5.0
13.028,80.212,4.9
13.028,80.216,4.4
13.028,80.22,4.6
13.028,80.224,3.7
13.028,80.228,3.8
13.028,80.232,4.0
13.028,80.236,4.1
13.028,80.24,3.6
13.028,80.244,2.9
13.028,80.248,2.3
13.028,80.252,2.3
13.028,80.256,2.1
13.028,80.26,2.0
13.028,80.264,1.9
13.028,80.268,1.8
13.028,80.272,1.1
13.028,80.276,0.9
13.028,80.28,1.3
13.028,80.284,0.8
13.028,80.288,0.7
13.032,80.12,9.9
13.032,80.124,9.7
13.032,80.128,9.6
13.032,80.132,9.8
13.032,80.136,9.3
13.032,80.14,9.1
13.032,80.144,8.2
13.032,80.148,8.0
13.032,80.152,8.1
13.032,80.156,8.7
13.032,80.16,7.9
13.032,80.164,7.4
13.032,80.168,6.9
13.032,80.172,7.3
13.032,80.176,6.8
13.032,80.18,6.1
13.032,80.184,5.9
13.032,80.188,6.6
13.032,80.192,6.5
13.032,80.196,5.9
13.032,80.2,5.2
13.032,80.204,5.9
13.032,80.208,4.7
13.032,80.212,5.5
13.032,80.216,4.5
13.032,80.22,4.4
13.032,80.224,4.5
13.032,80.228,4.5
13.032,80.232,4.0
13.032,80.236,3.7
13.032,80.24,3.4
13.032,80.244,3.2
13.032,80.248,3.1
13.032,80.252,2.7
13.032,80.256,1.9
13.032,80.26,2.1
13.032,80.264,1.6
13.032,80.268,1.8
13.032,80.272,1.4
13.032,80.276,2.0
13.032,80.28,1.7
13.032,80.284,1.2
13.032,80.288,1.1
13.036,80.12,9.7
13.036,80.124,10.0
13.036,80.128,10.2
13.036,80.132,9.5
13.036,80.136,8.8
13.036,80.14,8.3
13.036,80.144,8.7
13.036,80.148,8.5
13.036,80.152,8.6
13.036,80.156,8.4
13.036,80.16,7.7
13.036,80.164,8.0
13.036,80.168,7.0
13.036,80.172,7.3
13.036,80.176,7.2
13.036,80.18,6.3
13.036,80.184,6.4
13.036,80.188,6.2
13.036,80.192,6.0
13.036,80.196,5.5
13.036,80.2,5.6
13.036,80.204,5.5
13.036,80.208,5.1
13.036,80.212,5.4
13.036,80.216,5.0
13.036,80.22,4.8
13.036,80.224,4.3
13.036,80.228,4.2
13.036,80.232,4.5
13.036,80.236,3.6
13.036,80.24,3.3
13.036,80.244,3.8
13.036,80.248,2.9
13.036,80.252,2.8
13.036,80.256,2.6
13.036,80.26,2.6
13.036,80.264,2.6
13.036,80.268,2.1
13.036,80.272,2.1
13.036,80.276,1.1
13.036,80.28,1.2
13.036,80.284,1.6
13.036,80.288,0.7
13.04,80.12,9.8
13.04,80.124,10.4
13.04,80.128,10.2
13.04,80.132,9.7
13.04,80.136,9.4
13.04,80.14,9.2
13.04,80.144,8.7
13.04,80.148,8.5
13.04,80.152,8.3
13.04,80.156,8.6
13.04,80.16,8.1
13.04,80.164,7.3
13.04,80.168,7.5
13.04,80.172,7.2
13.04,80.176,7.5
13.04,80.18,6.6
13.04,80.184,6.3
13.04,80.188,6.6
13.04,80.192,5.6
13.04,80.196,5.2
13.04,80.2,6.2
13.04,80.204,4.9
13.04,80.208,5.7
13.04,80.212,5.2
13.04,80.216,5.1
13.04,80.22,4.2
13.04,80.224,4.7
13.04,80.228,3.8
13.04,80.232,3.9
13.04,80.236,3.3
13.04,80.24,2.9
13.04,80.244,3.5
13.04,80.248,2.6
13.04,80.252,2.2
13.04,80.256,3.1
13.04,80.26,2.0
13.04,80.264,1.8
13.04,80.268,1.4
13.04,80.272,1.4
13.04,80.276,1.4
13.04,80.28,1.5
13.04,80.284,0.5
13.04,80.288,1.6
13.044,80.12,10.6
13.044,80.124,9.4
13.044,80.128,9.8
13.044,80.132,9.9
13.044,80.136,9.1
13.044,80.14,9.1
13.044,80.144,9.0
13.044,80.148,8.2
13.044,80.152,8.0
13.044,80.156,7.5
13.044,80.16,8.2
13.044,80.164,7.8
13.044,80.168,7.0
13.044,80.172,7.5
13.044,80.176,7.4
13.044,80.18,6.1
13.044,80.184,7.1
13.044,80.188,6.2
13.044,80.192,6.5
13.044,80.196,6.4
13.044,80.2,5.0
13.044,80.204,5.8
13.044,80.208,5.6
13.044,80.212,4.6
13.044,80.216,5.1
13.044,80.22,5.0
13.044,80.224,4.0
13.044,80.228,3.5
13.044,80.232,3.6
13.044,80.236,3.8
13.044,80.24,4.0
13.044,80.244,3.0
13.044,80.248,2.9
13.044,80.252,2.9
13.044,80.256,2.6
13.044,80.26,2.8
13.044,80.264,1.6
13.044,80.268,1.9
13.044,80.272,1.4
13.044,80.276,1.8
13.044,80.28,1.0
13.044,80.284,1.3
13.044,80.288,1.1
13.048,80.12,10.3
13.048,80.124,9.2
13.048,80.128,9.4
13.048,80.132,9.1
13.048,80.136,9.4
13.048,80.14,8.5
13.048,80.144,8.8
13.048,80.148,8.7
13.048,80.152,8.1
13.048,80.156,8.0
13.048,80.16,7.6
13.048,80.164,7.5
13.048,80.168,6.9
13.048,80.172,7.8
13.048,80.176,6.9
13.048,80.18,7.3
13.048,80.184,5.9
13.048,80.188,6.1
13.048,80.192,6.0
13.048,80.196,5.5
13.048,80.2,5.4
13.048,80.204,5.5
13.048,80.208,5.3
13.048,80.212,4.7
13.048,80.216,4.6
13.048,80.22,4.2
13.048,80.224,4.5
13.048,80.228,4.0
13.048,80.232,3.4
13.048,80.236,3.9
13.048,80.24,4.0
13.048,80.244,3.7
13.048,80.248,3.3
13.048,80.252,3.0
13.048,80.256,2.7
13.048,80.26,2.9
13.048,80.264,1.9
13.048,80.268,1.5
13.048,80.272,2.3
13.048,80.276,1.4
13.048,80.28,1.2
13.048,80.284,1.6
13.048,80.288,0.8
13.052,80.12,10.3
13.052,80.124,10.3
13.052,80.128,9.9
13.052,80.132,9.8
13.052,80.136,9.6
13.052,80.14,9.3
13.052,80.144,8.9
13.052,80.148,8.6
13.052,80.152,8.6
13.052,80.156,8.1
13.052,80.16,7.9
13.052,80.164,7.4
13.052,80.168,7.9
13.052,80.172,6.7
13.052,80.176,7.4
13.052,80.18,7.2
13.052,80.184,6.1
13.052,80.188,6.3
13.052,80.192,5.6
13.052,80.196,6.3
13.052,80.2,5.5
13.052,80.204,5.6
13.052,80.208,5.5
13.052,80.212,5.0
13.052,80.216,5.3
13.052,80.22,4.5
13.052,80.224,3.7
13.052,80.228,3.6
13.052,80.232,3.8
13.052,80.236,3.7
13.052,80.24,3.5
13.052,80.244,3.4
13.052,80.248,2.7
13.052,80.252,2.1
13.052,80.256,2.2
13.052,80.26,1.7
13.052,80.264,1.7
13.052,80.268,1.3
13.052,80.272,1.6
13.052,80.276,1.7
13.052,80.28,1.3
13.052,80.284,0.5
13.052,80.288,1.5
13.056,80.12,10.7
13.056,80.124,9.8
13.056,80.128,9.3
13.056,80.132,8.9
13.056,80.136,8.7
13.056,80.14,9.1
13.056,80.144,9.0
13.056,80.148,9.1
13.056,80.152,8.1
13.056,80.156,8.6
13.056,80.16,7.8
13.056,80.164,8.1
13.056,80.168,7.2
13.056,80.172,6.6
13.056,80.176,7.5
13.056,80.18,7.2
13.056,80.184,6.0
13.056,80.188,6.8
13.056,80.192,5.6
13.056,80.196,6.5
13.056,80.2,5.5
13.056,80.204,4.9
13.056,80.208,5.8
13.056,80.212,5.4
13.056,80.216,5.1
13.056,80.22,5.1
13.056,80.224,4.3
13.056,80.228,4.4
13.056,80.232,3.8
13.056,80.236,3.5
13.056,80.24,3.1
13.056,80.244,3.2
13.056,80.248,2.5
13.056,80.252,2.4
13.056,80.256,3.0
13.056,80.26,2.7
13.056,80.264,1.5
13.056,80.268,2.1
13.056,80.272,1.8
13.056,80.276,2.0
13.056,80.28,1.7
13.056,80.284,0.7
13.056,80.288,0.5
13.06,80.12,10.1
13.06,80.124,9.7
13.06,80.128,9.8
13.06,80.132,9.8
13.06,80.136,8.8
13.06,80.14,8.3
13.06,80.144,8.6
13.06,80.148,8.5
13.06,80.152,8.6
13.06,80.156,8.4
13.06,80.16,7.4
13.06,80.164,8.2
13.06,80.168,7.0
13.06,80.172,7.7
13.06,80.176,7.0
13.06,80.18,6.8
13.06,80.184,6.9
13.06,80.188,6.7
13.06,80.192,5.7
13.06,80.196,6.3
13.06,80.2,6.3
13.06,80.204,5.4
13.06,80.208,5.1
13.06,80.212,4.7
13.06,80.216,4.8
13.06,80.22,4.6
13.06,80.224,4.6
13.06,80.228,3.7
13.06,80.232,4.1
13.06,80.236,3.7
13.06,80.24,2.8
13.06,80.244,3.0
13.06,80.248,3.2
13.06,80.252,2.6
13.06,80.256,2.6
13.06,80.26,2.6
13.06,80.264,2.0
13.06,80.268,1.6
13.06,80.272,1.3
13.06,80.276,1.5
13.06,80.28,0.9
13.06,80.284,0.6
13.06,80.288,1.4
13.064,80.12,9.6
13.064,80.124,9.8
13.064,80.128,9.0
13.064,80.132,9.3
13.064,80.136,9.0
13.064,80.14,9.0
13.064,80.144,8.6
13.064,80.148,8.2
13.064,80.152,8.0
13.064,80.156,7.5
13.064,80.16,7.8
13.064,80.164,7.4
13.064,80.168,7.4
13.064,80.172,7.6
13.064,80.176,6.4
13.064,80.18,6.6
13.064,80.184,6.6
13.064,80.188,5.7
13.064,80.192,5.5
13.064,80.196,6.2
13.064,80.2,5.7
13.064,80.204,5.6
13.064,80.208,4.8
13.064,80.212,4.6
13.064,80.216,5.3
13.064,80.22,4.3
13.064,80.224,4.8
13.064,80.228,3.7
13.064,80.232,3.5
13.064,80.236,4.0
13.064,80.24,3.7
13.064,80.244,3.5
13.064,80.248,3.5
13.064,80.252,3.0
13.064,80.256,2.8
13.064,80.26,2.2
13.064,80.264,1.8
13.064,80.268,1.7
13.064,80.272,1.4
13.064,80.276,1.4
13.064,80.28,1.4
13.064,80.284,0.8
13.064,80.288,0.8
13.068,80.12,10.5
13.068,80.124,9.8
13.068,80.128,10.0
13.068,80.132,9.7
13.068,80.136,9.5
13.068,80.14,8.7
13.068,80.144,8.3
13.068,80.148,8.2
13.068,80.152,7.7
13.068,80.156,8.5
13.068,80.16,8.1
13.068,80.164,7.0
13.068,80.168,7.5
13.068,80.172,7.3
13.068,80.176,7.2
13.068,80.18,6.5
13.068,80.184,6.1
13.068,80.188,5.9
13.068,80.192,6.2
13.068,80.196,5.5
13.068,80.2,5.7
13.068,80.204,6.0
13.068,80.208,5.0
13.068,80.212,5.3
13.068,80.216,4.7
13.068,80.22,4.8
13.068,80.224,4.6
13.068,80.228,4.0
13.068,80.232,4.2
13.068,80.236,3.5
13.068,80.24,3.0
13.068,80.244,3.3
13.068,80.248,2.6
13.068,80.252,3.3
13.068,80.256,3.2
13.068,80.26,2.9
13.068,80.264,2.1
13.068,80.268,2.3
13.068,80.272,1.1
13.068,80.276,1.9
13.068,80.28,0.6
13.068,80.284,0.5
13.068,80.288,0.5
13.072,80.12,10.2
13.072,80.124,9.2
13.072,80.128,9.1
13.072,80.132,9.0
13.072,80.136,9.1
13.072,80.14,8.4
13.072,80.144,8.9
13.072,80.148,9.0
13.072,80.152,8.8
13.072,80.156,8.3
13.072,80.16,7.2
13.072,80.164,7.6
13.072,80.168,7.3
13.072,80.172,6.5
13.072,80.176,7.2
13.072,80.18,6.8
13.072,80.184,6.2
13.072,80.188,6.3
13.072,80.192,6.3
13.072,80.196,5.8
13.072,80.2,6.2
13.072,80.204,5.0
13.072,80.208,5.7
13.072,80.212,5.0
13.072,80.216,4.4
13.072,80.22,4.7
13.072,80.224,4.0
13.072,80.228,3.9
13.072,80.232,4.2
13.072,80.236,3.1
13.072,80.24,4.0
13.072,80.244,3.2
13.072,80.248,2.7
13.072,80.252,3.0
13.072,80.256,2.3
13.072,80.26,2.8
13.072,80.264,1.6
13.072,80.268,2.5
13.072,80.272,1.9
13.072,80.276,0.8
13.072,80.28,1.1
13.072,80.284,0.8
13.072,80.288,0.9
13.076,80.12,10.2
13.076,80.124,10.1
13.076,80.128,9.0
13.076,80.132,9.8
13.076,80.136,9.3
13.076,80.14,8.7
13.076,80.144,9.3
13.076,80.148,9.1
13.076,80.152,8.8
13.076,80.156,8.6
13.076,80.16,7.5
13.076,80.164,8.1
13.076,80.168,7.6
13.076,80.172,7.3
13.076,80.176,6.6
13.076,80.18,7.3
13.076,80.184,6.7
13.076,80.188,6.0
13.076,80.192,6.1
13.076,80.196,6.1
13.076,80.2,5.2
13.076,80.204,5.9
13.076,80.208,4.6
13.076,80.212,4.6
13.076,80.216,4.3
13.076,80.22,4.9
13.076,80.224,4.7
13.076,80.228,4.6
13.076,80.232,3.6
13.076,80.236,3.7
13.076,80.24,3.5
13.076,80.244,3.7
13.076,80.248,3.2
13.076,80.252,2.8
13.076,80.256,2.4
13.076,80.26,2.6
13.076,80.264,2.5
13.076,80.268,2.1
13.076,80.272,1.1
13.076,80.276,1.8
13.076,80.28,1.0
13.076,80.284,0.5
13.076,80.288,0.6
13.08,80.12,9.5
13.08,80.124,9.9
13.08,80.128,9.7
13.08,80.132,9.5
13.08,80.136,9.8
13.08,80.14,8.7
13.08,80.144,8.9
13.08,80.148,8.9
13.08,80.152,8.2
13.08,80.156,7.7
13.08,80.16,7.9
13.08,80.164,7.4
13.08,80.168,7.0
13.08,80.172,7.3
13.08,80.176,6.8
13.08,80.18,7.1
13.08,80.184,6.2
13.08,80.188,6.0
13.08,80.192,5.5
13.08,80.196,5.5
13.08,80.2,5.5
13.08,80.204,5.8
13.08,80.208,4.7
13.08,80.212,4.8
13.08,80.216,4.6
13.08,80.22,4.0
13.08,80.224,4.9
13.08,80.228,4.0
13.08,80.232,4.2
13.08,80.236,3.1
13.08,80.24,2.9
13.08,80.244,3.1
13.08,80.248,3.1
13.08,80.252,2.8
13.08,80.256,2.0
13.08,80.26,1.8
13.08,80.264,2.2
13.08,80.268,2.0
13.08,80.272,2.0
13.08,80.276,1.9
13.08,80.28,0.6
13.08,80.284,0.9
13.08,80.288,1.3
13.084,80.12,10.3
13.084,80.124,9.9
13.084,80.128,10.2
13.084,80.132,9.0
13.084,80.136,9.2
13.084,80.14,9.2
13.084,80.144,8.3
13.084,80.148,8.2
13.084,80.152,8.0
13.084,80.156,7.6
13.084,80.16,7.4
13.084,80.164,7.3
13.084,80.168,7.1
13.084,80.172,7.5
13.084,80.176,6.8
13.084,80.18,7.3
13.084,80.184,6.8
13.084,80.188,6.3
13.084,80.192,6.2
13.084,80.196,5.8
13.084,80.2,5.2
13.084,80.204,4.8
13.084,80.208,5.0
13.084,80.212,5.4
13.084,80.216,4.6
13.084,80.22,5.0
13.084,80.224,4.2
13.084,80.228,4.0
13.084,80.232,4.3
13.084,80.236,3.8
13.084,80.24,3.5
13.084,80.244,2.9
13.084,80.248,3.1
13.084,80.252,3.0
13.084,80.256,2.5
13.084,80.26,1.9
13.084,80.264,2.0
13.084,80.268,1.6
13.084,80.272,2.0
13.084,80.276,1.6
13.084,80.28,1.8
13.084,80.284,1.4
13.084,80.288,0.7
13.088,80.12,9.7
13.088,80.124,10.2
13.088,80.128,9.4
13.088,80.132,9.9
13.088,80.136,8.8
13.088,80.14,9.6
13.088,80.144,8.3
13.088,80.148,8.8
13.088,80.152,7.6
13.088,80.156,8.3
13.088,80.16,8.4
13.088,80.164,7.2
13.088,80.168,7.8
13.088,80.172,7.6
13.088,80.176,6.4
13.088,80.18,7.2
13.088,80.184,6.9
13.088,80.188,6.5
13.088,80.192,5.6
13.088,80.196,5.6
13.088,80.2,5.3
13.088,80.204,5.0
13.088,80.208,5.1
13.088,80.212,4.8
13.088,80.216,4.7
13.088,80.22,4.7
13.088,80.224,4.4
13.088,80.228,4.1
13.088,80.232,4.4
13.088,80.236,4.1
13.088,80.24,3.3
13.088,80.244,2.6
13.088,80.248,3.6
13.088,80.252,3.0
13.088,80.256,3.0
13.088,80.26,2.4
13.088,80.264,2.6
13.088,80.268,1.4
13.088,80.272,1.3
13.088,80.276,1.7
13.088,80.28,0.8
13.088,80.284,1.2
13.088,80.288,1.0
13.092,80.12,10.2
13.092,80.124,10.0
13.092,80.128,10.2
13.092,80.132,9.1
13.092,80.136,9.5
13.092,80.14,8.4
13.092,80.144,8.2
13.092,80.148,8.1
13.092,80.152,8.6
13.092,80.156,8.1
13.092,80.16,8.1
13.092,80.164,7.2
13.092,80.168,7.2
13.092,80.172,7.1
13.092,80.176,7.2
13.092,80.18,7.0
13.092,80.184,6.1
13.092,80.188,6.9
13.092,80.192,6.0
13.092,80.196,5.6
13.092,80.2,6.2
13.092,80.204,4.9
13.092,80.208,5.6
13.092,80.212,5.3
13.092,80.216,4.5
13.092,80.22,4.3
13.092,80.224,4.7
13.092,80.228,4.1
13.092,80.232,3.7
13.092,80.236,3.1
13.092,80.24,3.7
13.092,80.244,3.1
13.092,80.248,2.4
13.092,80.252,2.2
13.092,80.256,2.8
13.092,80.26,1.7
13.092,80.264,1.9
13.092,80.268,1.4
13.092,80.272,2.1
13.092,80.276,2.0
13.092,80.28,1.5
13.092,80.284,1.0
13.092,80.288,1.0
13.096,80.12,9.8
13.096,80.124,9.7
13.096,80.128,9.5
13.096,80.132,9.8
13.096,80.136,9.3
13.096,80.14,8.5
13.096,80.144,8.9
13.096,80.148,8.3
13.096,80.152,8.6
13.096,80.156,8.5
13.096,80.16,7.8
13.096,80.164,7.5
13.096,80.168,6.7
13.096,80.172,6.8
13.096,80.176,6.7
13.096,80.18,7.0
13.096,80.184,6.9
13.096,80.188,6.4
13.096,80.192,6.5
13.096,80.196,5.9
13.096,80.2,5.5
13.096,80.204,5.0
13.096,80.208,4.7
13.096,80.212,5.2
13.096,80.216,4.7
13.096,80.22,5.1
13.096,80.224,4.1
13.096,80.228,3.9
13.096,80.232,3.7
13.096,80.236,3.1
13.096,80.24,3.2
13.096,80.244,3.2
13.096,80.248,2.6
13.096,80.252,3.0
13.096,80.256,2.9
13.096,80.26,2.9
13.096,80.264,2.2
13.096,80.268,2.1
13.096,80.272,1.4
13.096,80.276,1.1
13.096,80.28,0.7
13.096,80.284,0.8
13.096,80.288,0.5
13.1,80.12,9.9
13.1,80.124,9.9
13.1,80.128,9.7
13.1,80.132,9.3
13.1,80.136,9.1
13.1,80.14,9.0
13.1,80.144,9.2
13.1,80.148,9.0
13.1,80.152,7.8
13.1,80.156,7.6
13.1,80.16,7.6
13.1,80.164,7.2
13.1,80.168,7.8
13.1,80.172,7.3
13.1,80.176,7.4
13.1,80.18,7.3
13.1,80.184,6.5
13.1,80.188,5.9
13.1,80.192,5.9
13.1,80.196,5.9
13.1,80.2,5.8
13.1,80.204,5.3
13.1,80.208,5.2
13.1,80.212,5.2
13.1,80.216,4.7
13.1,80.22,4.1
13.1,80.224,4.4
13.1,80.228,4.5
13.1,80.232,3.5
13.1,80.236,3.0
13.1,80.24,3.1
13.1,80.244,2.9
13.1,80.248,3.3
13.1,80.252,2.9
13.1,80.256,2.9
13.1,80.26,2.3
13.1,80.264,2.1
13.1,80.268,2.0
13.1,80.272,1.4
13.1,80.276,1.5
13.1,80.28,1.9
13.1,80.284,1.1
13.1,80.288,1.3
13.104,80.12,10.4
13.104,80.124,9.7
13.104,80.128,9.2
13.104,80.132,9.3
13.104,80.136,9.5
13.104,80.14,9.1
13.104,80.144,8.4
13.104,80.148,9.0
13.104,80.152,7.7
13.104,80.156,7.7
13.104,80.16,8.3
13.104,80.164,7.1
13.104,80.168,7.9
13.104,80.172,6.7
13.104,80.176,7.4
13.104,80.18,6.3
13.104,80.184,6.8
13.104,80.188,6.5
13.104,80.192,6.5
13.104,80.196,6.0
13.104,80.2,5.5
13.104,80.204,5.6
13.104,80.208,5.6
13.104,80.212,5.4
13.104,80.216,5.1
13.104,80.22,4.6
13.104,80.224,4.3
13.104,80.228,4.2
13.104,80.232,3.4
13.104,80.236,4.3
13.104,80.24,3.2
13.104,80.244,3.3
13.104,80.248,3.6
13.104,80.252,2.8
13.104,80.256,3.1
13.104,80.26,2.7
13.104,80.264,1.6
13.104,80.268,2.2
13.104,80.272,1.6
13.104,80.276,0.9
13.104,80.28,0.9
13.104,80.284,1.2
13.104,80.288,1.2
13.108,80.12,9.5
13.108,80.124,9.3
13.108,80.128,9.4
13.108,80.132,9.0
13.108,80.136,9.6
13.108,80.14,8.8
13.108,80.144,8.2
13.108,80.148,8.7
13.108,80.152,8.4
13.108,80.156,7.9
13.108,80.16,7.3
13.108,80.164,8.0
13.108,80.168,7.7
13.108,80.172,7.0
13.108,80.176,7.3
13.108,80.18,7.0
13.108,80.184,7.0
13.108,80.188,6.2
13.108,80.192,6.0
13.108,80.196,6.0
13.108,80.2,6.1
13.108,80.204,5.9
13.108,80.208,4.7
13.108,80.212,5.6
13.108,80.216,4.9
13.108,80.22,4.8
13.108,80.224,4.8
13.108,80.228,4.5
13.108,80.232,3.7
13.108,80.236,4.3
13.108,80.24,3.8
13.108,80.244,3.2
13.108,80.248,2.8
13.108,80.252,2.5
13.108,80.256,2.6
13.108,80.26,1.8
13.108,80.264,2.6
13.108,80.268,2.3
13.108,80.272,2.2
13.108,80.276,1.8
13.108,80.28,0.6
13.108,80.284,1.2
13.108,80.288,1.4
13.112,80.12,9.4
13.112,80.124,10.4
13.112,80.128,9.1
13.112,80.132,9.3
13.112,80.136,9.8
13.112,80.14,8.8
13.112,80.144,9.3
13.112,80.148,9.0
13.112,80.152,8.8
13.112,80.156,7.8
13.112,80.16,8.3
13.112,80.164,8.1
13.112,80.168,6.9
13.112,80.172,7.0
13.112,80.176,6.4
13.112,80.18,6.9
13.112,80.184,6.7
13.112,80.188,5.7
13.112,80.192,6.2
13.112,80.196,6.1
13.112,80.2,6.0
13.112,80.204,5.3
13.112,80.208,4.7
13.112,80.212,4.4
13.112,80.216,4.4
13.112,80.22,4.0
13.112,80.224,4.4
13.112,80.228,4.1
13.112,80.232,3.8
13.112,80.236,3.0
13.112,80.24,3.2
13.112,80.244,2.7
13.112,80.248,3.5
13.112,80.252,3.0
13.112,80.256,2.5
13.112,80.26,2.0
13.112,80.264,1.6
13.112,80.268,2.3
13.112,80.272,1.1
13.112,80.276,1.3
13.112,80.28,1.0
13.112,80.284,0.9
13.112,80.288,1.4
13.116,80.12,10.5
13.116,80.124,10.0
13.116,80.128,9.8
13.116,80.132,8.8
13.116,80.136,9.2
13.116,80.14,9.1
13.116,80.144,8.3
13.116,80.148,8.3
13.116,80.152,7.9
13.116,80.156,8.4
13.116,80.16,8.4
13.116,80.164,7.8
13.116,80.168,7.3
13.116,80.172,6.8
13.116,80.176,7.5
13.116,80.18,6.3
13.116,80.184,6.0
13.116,80.188,6.6
13.116,80.192,5.9
13.116,80.196,5.8
13.116,80.2,6.0
13.116,80.204,5.1
13.116,80.208,5.4
13.116,80.212,4.6
13.116,80.216,4.9
13.116,80.22,4.8
13.116,80.224,4.0
13.116,80.228,4.7
13.116,80.232,3.2
13.116,80.236,4.1
13.116,80.24,3.9
13.116,80.244,2.8
13.116,80.248,3.1
13.116,80.252,2.4
13.116,80.256,2.4
13.116,80.26,2.5
13.116,80.264,2.5
13.116,80.268,2.3
13.116,80.272,1.3
13.116,80.276,1.3
13.116,80.28,0.9
13.116,80.284,1.2
13.116,80.288,0.5
13.12,80.12,10.5
13.12,80.124,9.2
13.12,80.128,9.4
13.12,80.132,9.1
13.12,80.136,9.0
13.12,80.14,9.4
13.12,80.144,8.6
13.12,80.148,8.5
13.12,80.152,7.8
13.12,80.156,8.0
13.12,80.16,8.5
13.12,80.164,7.0
13.12,80.168,7.5
13.12,80.172,6.5
13.12,80.176,6.6
13.12,80.18,7.3
13.12,80.184,7.1
13.12,80.188,6.2
13.12,80.192,5.8
13.12,80.196,6.1
13.12,80.2,6.0
13.12,80.204,5.3
13.12,80.208,5.1
13.12,80.212,5.1
13.12,80.216,4.8
13.12,80.22,4.1
13.12,80.224,3.8
13.12,80.228,3.5
13.12,80.232,4.4
13.12,80.236,4.3
13.12,80.24,3.0
13.12,80.244,3.0
13.12,80.248,3.1
13.12,80.252,3.1
13.12,80.256,2.7
13.12,80.26,2.5
13.12,80.264,1.9
13.12,80.268,1.8
13.12,80.272,2.3
13.12,80.276,1.1
13.12,80.28,0.9
13.12,80.284,1.6
13.12,80.288,0.5
13.124,80.12,10.2
13.124,80.124,9.2
13.124,80.128,9.8
13.124,80.132,9.6
13.124,80.136,8.7
13.124,80.14,8.3
13.124,80.144,8.2
13.124,80.148,7.8
13.124,80.152,8.3
13.124,80.156,7.8
13.124,80.16,7.8
13.124,80.164,8.0
13.124,80.168,7.1
13.124,80.172,7.0
13.124,80.176,7.3
13.124,80.18,7.2
13.124,80.184,6.8
13.124,80.188,5.8
13.124,80.192,6.6
13.124,80.196,5.6
13.124,80.2,5.5
13.124,80.204,5.4
13.124,80.208,4.9
13.124,80.212,5.6
13.124,80.216,4.9
13.124,80.22,4.5
13.124,80.224,4.3
13.124,80.228,3.5
13.124,80.232,4.3
13.124,80.236,3.2
13.124,80.24,3.0
13.124,80.244,3.6
13.124,80.248,3.5
13.124,80.252,3.0
13.124,80.256,2.0
13.124,80.26,2.6
13.124,80.264,1.5
13.124,80.268,2.4
13.124,80.272,1.0
13.124,80.276,0.9
13.124,80.28,1.0
13.124,80.284,1.6
13.124,80.288,0.5
13.128,80.12,10.6
13.128,80.124,9.2
13.128,80.128,10.0
13.128,80.132,9.6
13.128,80.136,9.3
13.128,80.14,8.6
13.128,80.144,8.4
13.128,80.148,9.0
13.128,80.152,8.0
13.128,80.156,8.5
13.128,80.16,7.9
13.128,80.164,7.1
13.128,80.168,7.6
13.128,80.172,6.6
13.128,80.176,6.6
13.128,80.18,6.7
13.128,80.184,5.9
13.128,80.188,6.2
13.128,80.192,6.6
13.128,80.196,6.3
13.128,80.2,6.0
13.128,80.204,5.2
13.128,80.208,4.6
13.128,80.212,4.9
13.128,80.216,4.6
13.128,80.22,4.3
13.128,80.224,4.7
13.128,80.228,4.4
13.128,80.232,3.5
13.128,80.236,3.5
13.128,80.24,4.0
13.128,80.244,3.9
13.128,80.248,3.3
13.128,80.252,3.1
13.128,80.256,2.6
13.128,80.26,2.7
13.128,80.264,1.7
13.128,80.268,2.4
13.128,80.272,1.0
13.128,80.276,1.5
13.128,80.28,1.4
13.128,80.284,1.3
13.128,80.288,0.5
13.132,80.12,9.8
13.132,80.124,10.1
13.132,80.128,9.4
13.132,80.132,9.7
13.132,80.136,8.9
13.132,80.14,8.5
13.132,80.144,9.3
13.132,80.148,8.4
13.132,80.152,8.9
13.132,80.156,8.7
13.132,80.16,7.4
13.132,80.164,7.3
13.132,80.168,6.8
13.132,80.172,6.8
13.132,80.176,7.4
13.132,80.18,6.6
13.132,80.184,7.0
13.132,80.188,6.2
13.132,80.192,6.4
13.132,80.196,6.0
13.132,80.2,5.6
13.132,80.204,5.6
13.132,80.208,5.0
13.132,80.212,5.1
13.132,80.216,4.2
13.132,80.22,4.7
13.132,80.224,3.8
13.132,80.228,3.8
13.132,80.232,4.3
13.132,80.236,4.2
13.132,80.24,3.3
13.132,80.244,3.6
13.132,80.248,2.8
13.132,80.252,2.7
13.132,80.256,2.2
13.132,80.26,2.9
13.132,80.264,1.6
13.132,80.268,2.2
13.132,80.272,1.2
13.132,80.276,0.9
13.132,80.28,1.2
13.132,80.284,0.8
13.132,80.288,0.5
13.136,80.12,9.8
13.136,80.124,10.2
13.136,80.128,9.5
13.136,80.132,9.3
13.136,80.136,9.6
13.136,80.14,8.4
13.136,80.144,9.1
