lat,lng,elevation_m
20.3,85.796,35.2
20.3,85.8,34.6
20.3,85.804,34.2
20.3,85.808,35.0
20.3,85.812,33.6
20.3,85.816,39.9
20.3,85.82,34.8
20.3,85.824,34.9
20.3,85.828,40.0
20.3,85.832,35.2
20.3,85.836,34.1
20.3,85.84,37.5
20.3,85.844,33.8
20.3,85.848,40.4
20.3,85.852,36.9
20.3,85.856,33.8
20.3,85.86,34.2
20.3,85.864,35.7
20.3,85.868,40.4
20.3,85.872,38.8
20.3,85.876,40.2
20.3,85.88,37.0
20.3,85.884,35.7
20.3,85.888,36.2
20.3,85.892,36.0
20.3,85.896,34.4
20.3,85.9,38.2
20.3,85.904,35.8
20.3,85.908,39.8
20.3,85.912,37.0
20.3,85.916,37.0
20.3,85.92,38.9
20.304,85.74,33.8
20.304,85.744,39.3
20.304,85.748,37.0
20.304,85.752,39.8
20.304,85.756,33.9
20.304,85.76,34.8
20.304,85.764,38.5
20.304,85.768,34.2
20.304,85.772,38.1
20.304,85.776,40.3
20.304,85.78,35.3
20.304,85.784,35.2
20.304,85.788,38.5
20.304,85.792,34.7
20.304,85.796,38.7
20.304,85.8,40.6
20.304,85.804,37.2
20.304,85.808,40.6
20.304,85.812,37.9
20.304,85.816,37.3
20.304,85.82,39.1
20.304,85.824,36.8
20.304,85.828,34.6
20.304,85.832,35.7
20.304,85.836,38.0
20.304,85.84,40.3
20.304,85.844,34.0
20.304,85.848,38.7
20.304,85.852,38.5
20.304,85.856,35.4
20.304,85.86,40.7
20.304,85.864,37.9
20.304,85.868,40.4
20.304,85.872,37.6
20.304,85.876,40.6
20.304,85.88,34.4
20.304,85.884,33.8
20.304,85.888,39.0
20.304,85.892,35.8
20.304,85.896,39.8
20.304,85.9,39.3
20.304,85.904,39.9
20.304,85.908,37.2
20.304,85.912,36.9
20.304,85.916,34.9
20.304,85.92,35.7
20.308,85.74,34.3
20.308,85.744,37.9
20.308,85.748,36.3
20.308,85.752,34.4
20.308,85.756,38.8
20.308,85.76,37.1
20.308,85.764,40.8
20.308,85.768,40.7
20.308,85.772,39.2
20.308,85.776,37.0
20.308,85.78,40.3
20.308,85.784,40.4
20.308,85.788,40.7
20.308,85.792,37.3
20.308,85.796,36.4
20.308,85.8,35.9
20.308,85.804,36.7
20.308,85.808,38.2
20.308,85.812,38.6
20.308,85.816,36.9
20.308,85.82,37.4
20.308,85.824,38.2
20.308,85.828,36.1
20.308,85.832,34.4
20.308,85.836,36.8
20.308,85.84,37.0
20.308,85.844,40.0
20.308,85.848,40.8
20.308,85.852,34.2
20.308,85.856,40.7
20.308,85.86,34.3
20.308,85.864,39.4
20.308,85.868,38.8
20.308,85.872,37.8
20.308,85.876,34.9
20.308,85.88,34.6
20.308,85.884,36.5
20.308,85.888,37.9
20.308,85.892,39.8
20.308,85.896,35.4
20.308,85.9,40.0
20.308,85.904,38.5
20.308,85.908,36.3
20.308,85.912,37.1
20.308,85.916,37.6
20.308,85.92,39.6
20.312,85.74,34.8
20.312,85.744,35.3
20.312,85.748,34.8
20.312,85.752,40.8
20.312,85.756,36.8
20.312,85.76,37.1
20.312,85.764,36.9
20.312,85.768,34.5
20.312,85.772,36.4
20.312,85.776,38.3
20.312,85.78,35.5
20.312,85.784,39.2
20.312,85.788,34.8
20.312,85.792,37.2
20.312,85.796,37.9
20.312,85.8,40.7
20.312,85.804,35.1
20.312,85.808,35.5
20.312,85.812,38.0
20.312,85.816,41.0
20.312,85.82,39.5
20.312,85.824,34.5
20.312,85.828,39.7
20.312,85.832,39.6
20.312,85.836,40.9
20.312,85.84,35.5
20.312,85.844,35.5
20.312,85.848,34.2
20.312,85.852,39.4
20.312,85.856,37.0
20.312,85.86,35.8
20.312,85.864,35.3
20.312,85.868,35.0
20.312,85.872,36.0
20.312,85.876,34.6
20.312,85.88,40.2
20.312,85.884,37.2
20.312,85.888,37.0
20.312,85.892,35.5
20.312,85.896,40.3
20.312,85.9,35.3
20.312,85.904,34.4
20.312,85.908,40.3
20.312,85.912,37.0
20.312,85.916,40.8
20.312,85.92,36.1
20.316,85.74,35.6
20.316,85.744,40.8
20.316,85.748,37.6
20.316,85.752,38.0
20.316,85.756,39.7
20.316,85.76,41.0
20.316,85.764,37.3
20.316,85.768,40.6
20.316,85.772,38.2
20.316,85.776,40.0
20.316,85.78,38.1
20.316,85.784,40.5
20.316,85.788,35.6
20.316,85.792,39.3
20.316,85.796,38.3
20.316,85.8,35.2
20.316,85.804,38.9
20.316,85.808,40.0
20.316,85.812,39.4
20.316,85.816,40.0
20.316,85.82,39.4
20.316,85.824,34.3
20.316,85.828,40.5
20.316,85.832,40.8
20.316,85.836,37.7
20.316,85.84,36.4
20.316,85.844,39.8
20.316,85.848,38.9
20.316,85.852,36.1
20.316,85.856,39.3
20.316,85.86,41.1
20.316,85.864,40.8
20.316,85.868,40.2
20.316,85.872,38.7
20.316,85.876,38.7
20.316,85.88,38.3
20.316,85.884,34.5
20.316,85.888,39.4
20.316,85.892,35.5
20.316,85.896,39.1
20.316,85.9,39.6
20.316,85.904,38.4
20.316,85.908,35.7
20.316,85.912,35.7
20.316,85.916,35.6
20.316,85.92,39.0
20.32,85.74,41.1
20.32,85.744,37.0
20.32,85.748,36.9
20.32,85.752,36.5
20.32,85.756,36.5
20.32,85.76,40.1
20.32,85.764,35.3
20.32,85.768,37.9
20.32,85.772,41.4
20.32,85.776,37.3
20.32,85.78,36.9
20.32,85.784,40.2
20.32,85.788,37.4
20.32,85.792,41.2
20.32,85.796,36.8
20.32,85.8,40.9
20.32,85.804,37.6
20.32,85.808,37.0
20.32,85.812,38.3
20.32,85.816,35.5
20.32,85.82,37.5
20.32,85.824,36.4
20.32,85.828,39.0
20.32,85.832,39.2
20.32,85.836,38.8
20.32,85.84,39.3
20.32,85.844,41.0
20.32,85.848,40.7
20.32,85.852,35.1
20.32,85.856,35.0
20.32,85.86,40.3
20.32,85.864,35.0
20.32,85.868,34.5
20.32,85.872,40.9
20.32,85.876,35.1
20.32,85.88,39.6
20.32,85.884,38.8
20.32,85.888,38.2
20.32,85.892,38.8
20.32,85.896,37.9
20.32,85.9,40.0
20.32,85.904,39.1
20.32,85.908,40.4
20.32,85.912,35.9
20.32,85.916,39.8
20.32,85.92,38.3
20.324,85.74,35.4
20.324,85.744,40.6
20.324,85.748,41.2
20.324,85.752,37.0
20.324,85.756,40.1
20.324,85.76,37.8
20.324,85.764,40.9
20.324,85.768,39.1
20.324,85.772,40.1
20.324,85.776,37.4
20.324,85.78,41.2
20.324,85.784,40.1
20.324,85.788,38.1
20.324,85.792,36.5
20.324,85.796,39.2
20.324,85.8,36.7
20.324,85.804,40.9
20.324,85.808,40.9
20.324,85.812,39.3
20.324,85.816,34.6
20.324,85.82,40.9
20.324,85.824,34.8
20.324,85.828,34.8
20.324,85.832,40.1
20.324,85.836,40.5
20.324,85.84,38.2
20.324,85.844,39.8
20.324,85.848,36.8
20.324,85.852,35.8
20.324,85.856,38.6
20.324,85.86,37.6
20.324,85.864,38.5
20.324,85.868,37.3
20.324,85.872,38.9
20.324,85.876,37.3
20.324,85.88,34.9
20.324,85.884,41.1
20.324,85.888,37.6
20.324,85.892,41.2
20.324,85.896,37.3
20.324,85.9,39.7
20.324,85.904,37.4
20.324,85.908,36.8
20.324,85.912,35.7
20.324,85.916,36.2
20.324,85.92,39.6
20.328,85.74,35.6
20.328,85.744,35.6
20.328,85.748,38.8
20.328,85.752,37.5
20.328,85.756,40.1
20.328,85.76,41.2
20.328,85.764,40.6
20.328,85.768,35.9
20.328,85.772,37.0
20.328,85.776,35.4
20.328,85.78,34.9
20.328,85.784,34.8
20.328,85.788,40.2
20.328,85.792,35.8
20.328,85.796,39.1
20.328,85.8,38.6
20.328,85.804,41.6
20.328,85.808,38.8
20.328,85.812,34.9
20.328,85.816,39.9
20.328,85.82,41.6
20.328,85.824,39.2
20.328,85.828,40.2
20.328,85.832,36.1
20.328,85.836,39.3
20.328,85.84,36.3
20.328,85.844,36.1
20.328,85.848,40.6
20.328,85.852,39.8
20.328,85.856,40.4
20.328,85.86,37.4
20.328,85.864,36.6
20.328,85.868,35.1
20.328,85.872,35.3
20.328,85.876,35.8
20.328,85.88,34.9
20.328,85.884,41.7
20.328,85.888,40.8
20.328,85.892,35.5
20.328,85.896,41.3
20.328,85.9,35.6
20.328,85.904,35.8
20.328,85.908,36.6
20.328,85.912,36.0
20.328,85.916,35.3
20.328,85.92,40.7
20.332,85.74,41.3
20.332,85.744,36.4
20.332,85.748,35.6
20.332,85.752,40.5
20.332,85.756,37.8
20.332,85.76,38.3
20.332,85.764,39.3
20.332,85.768,36.4
20.332,85.772,37.9
20.332,85.776,41.2
20.332,85.78,39.4
20.332,85.784,38.1
20.332,85.788,36.1
20.332,85.792,37.0
20.332,85.796,41.3
20.332,85.8,39.6
20.332,85.804,39.4
20.332,85.808,40.9
20.332,85.812,35.8
20.332,85.816,37.3
20.332,85.82,37.4
20.332,85.824,41.9
20.332,85.828,39.1
20.332,85.832,35.0
20.332,85.836,38.6
20.332,85.84,36.7
20.332,85.844,35.8
20.332,85.848,39.2
20.332,85.852,38.7
20.332,85.856,38.6
20.332,85.86,40.3
20.332,85.864,36.5
20.332,85.868,37.5
20.332,85.872,41.2
20.332,85.876,35.1
20.332,85.88,35.9
20.332,85.884,35.5
20.332,85.888,39.8
20.332,85.892,35.8
20.332,85.896,36.9
20.332,85.9,36.3
20.332,85.904,35.6
20.332,85.908,39.9
20.332,85.912,39.5
20.332,85.916,38.2
20.332,85.92,40.6
20.336,85.74,38.2
20.336,85.744,41.7
20.336,85.748,41.6
20.336,85.752,36.9
20.336,85.756,36.5
20.336,85.76,41.0
20.336,85.764,40.1
20.336,85.768,41.9
20.336,85.772,35.8
20.336,85.776,40.7
20.336,85.78,39.2
20.336,85.784,36.3
20.336,85.788,36.6
20.336,85.792,40.2
20.336,85.796,38.2
20.336,85.8,38.2
20.336,85.804,39.3
20.336,85.808,37.0
20.336,85.812,37.4
20.336,85.816,35.9
20.336,85.82,37.8
20.336,85.824,36.5
20.336,85.828,37.6
20.336,85.832,41.4
20.336,85.836,40.9
20.336,85.84,38.3
20.336,85.844,41.3
20.336,85.848,41.8
20.336,85.852,36.9
20.336,85.856,38.0
20.336,85.86,39.3
20.336,85.864,41.3
20.336,85.868,41.8
20.336,85.872,38.8
20.336,85.876,37.9
20.336,85.88,35.9
20.336,85.884,40.8
20.336,85.888,38.1
20.336,85.892,36.4
20.336,85.896,36.8
20.336,85.9,36.6
20.336,85.904,37.7
20.336,85.908,36.1
20.336,85.912,37.3
20.336,85.916,35.2
20.336,85.92,39.9
20.34,85.74,40.3
20.34,85.744,36.8
20.34,85.748,39.3
20.34,85.752,37.6
20.34,85.756,36.9
20.34,85.76,35.8
20.34,85.764,37.3
20.34,85.768,36.8
20.34,85.772,36.8
20.34,85.776,39.2
20.34,85.78,40.3
20.34,85.784,41.9
20.34,85.788,41.0
20.34,85.792,40.0
20.34,85.796,39.3
20.34,85.8,39.8
20.34,85.804,40.1
20.34,85.808,38.3
20.34,85.812,41.0
20.34,85.816,36.7
20.34,85.82,35.6
20.34,85.824,38.8
20.34,85.828,35.6
20.34,85.832,37.2
20.34,85.836,36.1
20.34,85.84,38.5
20.34,85.844,39.5
20.34,85.848,39.4
20.34,85.852,37.0
20.34,85.856,35.4
20.34,85.86,35.4
20.34,85.864,40.8
20.34,85.868,39.3
20.34,85.872,35.3
20.34,85.876,38.5
20.34,85.88,36.2
20.34,85.884,42.1
20.34,85.888,35.6
20.34,85.892,39.0
20.34,85.896,39.0
20.34,85.9,37.7
20.34,85.904,35.4
20.34,85.908,38.6
20.34,85.912,41.1
20.34,85.916,38.2
20.34,85.92,37.4
20.344,85.74,37.7
20.344,85.744,37.9
20.344,85.748,36.0
20.344,85.752,40.9
20.344,85.756,38.9
20.344,85.76,35.8
20.344,85.764,37.6
20.344,85.768,42.4
20.344,85.772,38.9
20.344,85.776,40.0
20.344,85.78,41.9
20.344,85.784,41.4
20.344,85.788,42.0
20.344,85.792,36.2
20.344,85.796,37.0
20.344,85.8,41.3
20.344,85.804,36.5
20.344,85.808,42.4
20.344,85.812,41.5
20.344,85.816,40.5
20.344,85.82,37.1
20.344,85.824,36.1
20.344,85.828,40.5
20.344,85.832,41.2
20.344,85.836,41.2
20.344,85.84,39.2
20.344,85.844,35.5
20.344,85.848,40.3
20.344,85.852,35.8
20.344,85.856,41.7
20.344,85.86,35.8
20.344,85.864,35.8
20.344,85.868,37.6
20.344,85.872,37.3
20.344,85.876,40.3
20.344,85.88,41.0
20.344,85.884,38.1
20.344,85.888,40.4
20.344,85.892,42.0
20.344,85.896,39.6
20.344,85.9,36.3
20.344,85.904,37.7
20.344,85.908,36.5
20.344,85.912,39.6
20.344,85.916,41.4
20.344,85.92,41.7
20.348,85.74,40.1
20.348,85.744,40.3
20.348,85.748,39.3
20.348,85.752,37.3
20.348,85.756,39.0
20.348,85.76,39.1
20.348,85.764,37.6
20.348,85.768,41.1
20.348,85.772,39.0
20.348,85.776,36.3
20.348,85.78,41.0
20.348,85.784,40.6
20.348,85.788,38.1
20.348,85.792,41.5
20.348,85.796,37.4
20.348,85.8,40.2
20.348,85.804,41.7
20.348,85.808,40.5
20.348,85.812,36.2
20.348,85.816,39.1
20.348,85.82,37.1
20.348,85.824,40.4
20.348,85.828,38.9
20.348,85.832,38.4
20.348,85.836,39.1
20.348,85.84,38.0
20.348,85.844,41.4
20.348,85.848,41.0
20.348,85.852,39.3
20.348,85.856,37.9
20.348,85.86,42.3
20.348,85.864,40.6
20.348,85.868,40.2
20.348,85.872,41.6
20.348,85.876,36.4
20.348,85.88,36.6
20.348,85.884,42.1
20.348,85.888,38.4
20.348,85.892,38.8
20.348,85.896,40.0
20.348,85.9,37.1
20.348,85.904,38.5
20.348,85.908,36.1
20.348,85.912,38.6
20.348,85.916,40.5
20.348,85.92,42.3
20.352,85.74,39.9
20.352,85.744,36.6
20.352,85.748,39.1
20.352,85.752,36.6
20.352,85.756,36.6
20.352,85.76,36.0
20.352,85.764,39.1
20.352,85.768,37.7
20.352,85.772,39.2
20.352,85.776,39.6
20.352,85.78,38.3
20.352,85.784,36.7
20.352,85.788,39.7
20.352,85.792,38.3
20.352,85.796,37.3
20.352,85.8,38.6
20.352,85.804,38.9
20.352,85.808,38.2
20.352,85.812,38.9
20.352,85.816,38.4
20.352,85.82,36.2
20.352,85.824,38.5
20.352,85.828,42.3
20.352,85.832,37.2
20.352,85.836,37.2
20.352,85.84,37.1
20.352,85.844,37.8
20.352,85.848,40.1
20.352,85.852,39.5
20.352,85.856,36.6
20.352,85.86,36.2
20.352,85.864,37.6
20.352,85.868,36.6
20.352,85.872,36.6
20.352,85.876,42.1
20.352,85.88,39.9
20.352,85.884,37.5
20.352,85.888,39.6
20.352,85.892,37.8
20.352,85.896,42.0
20.352,85.9,40.7
20.352,85.904,38.7
20.352,85.908,38.6
20.352,85.912,37.4
20.352,85.916,41.6
20.352,85.92,40.7
20.356,85.74,39.5
20.356,85.744,37.2
20.356,85.748,37.4
20.356,85.752,40.5
20.356,85.756,41.0
20.356,85.76,38.0
20.356,85.764,36.0
20.356,85.768,37.3
20.356,85.772,42.4
20.356,85.776,40.4
20.356,85.78,41.2
20.356,85.784,42.0
20.356,85.788,40.8
20.356,85.792,37.2
20.356,85.796,40.8
20.356,85.8,37.2
20.356,85.804,38.3
20.356,85.808,39.2
20.356,85.812,42.8
20.356,85.816,40.7
20.356,85.82,39.0
20.356,85.824,36.2
20.356,85.828,42.8
20.356,85.832,42.2
20.356,85.836,37.2
20.356,85.84,41.3
20.356,85.844,36.1
20.356,85.848,38.5
20.356,85.852,39.3
20.356,85.856,36.0
20.356,85.86,42.1
20.356,85.864,39.3
20.356,85.868,36.3
20.356,85.872,36.1
20.356,85.876,40.8
20.356,85.88,38.1
20.356,85.884,37.6
20.356,85.888,39.5
20.356,85.892,41.3
20.356,85.896,41.4
20.356,85.9,36.7
20.356,85.904,41.6
20.356,85.908,38.4
20.356,85.912,39.5
20.356,85.916,38.5
20.356,85.92,39.8
20.36,85.74,40.8
20.36,85.744,38.0
20.36,85.748,39.4
20.36,85.752,42.0
20.36,85.756,38.3
20.36,85.76,38.5
20.36,85.764,39.8
20.36,85.768,40.8
20.36,85.772,42.3
20.36,85.776,42.1
20.36,85.78,39.6
20.36,85.784,38.1
20.36,85.788,39.8
20.36,85.792,40.7
20.36,85.796,37.2
20.36,85.8,39.1
20.36,85.804,37.7
20.36,85.808,43.2
20.36,85.812,38.7
20.36,85.816,36.4
20.36,85.82,40.2
20.36,85.824,41.1
20.36,85.828,39.2
20.36,85.832,37.6
20.36,85.836,36.8
20.36,85.84,42.6
20.36,85.844,38.8
20.36,85.848,37.0
20.36,85.852,38.1
20.36,85.856,40.6
20.36,85.86,40.0
20.36,85.864,42.6
20.36,85.868,43.1
20.36,85.872,42.3
20.36,85.876,37.4
20.36,85.88,42.6
20.36,85.884,38.6
20.36,85.888,38.5
20.36,85.892,40.3
20.36,85.896,42.8
20.36,85.9,38.1
20.36,85.904,37.5
20.36,85.908,40.3
20.36,85.912,41.1
20.36,85.916,42.0
20.36,85.92,37.1
20.364,85.74,41.9
20.364,85.744,40.3
20.364,85.748,41.9
20.364,85.752,38.8
20.364,85.756,37.2
20.364,85.76,36.4
20.364,85.764,42.9
20.364,85.768,37.4
20.364,85.772,41.1
20.364,85.776,40.0
20.364,85.78,38.4
20.364,85.784,40.3
20.364,85.788,37.5
20.364,85.792,39.8
20.364,85.796,36.8
20.364,85.8,38.4
20.364,85.804,39.6
20.364,85.808,37.9
20.364,85.812,42.2
20.364,85.816,37.2
20.364,85.82,39.8
20.364,85.824,36.4
20.364,85.828,38.8
20.364,85.832,42.2
20.364,85.836,36.7
20.364,85.84,37.3
20.364,85.844,42.5
20.364,85.848,41.9
20.364,85.852,39.9
20.364,85.856,43.1
20.364,85.86,40.3
20.364,85.864,43.1
20.364,85.868,41.4
20.364,85.872,37.4
20.364,85.876,41.5
20.364,85.88,39.4
20.364,85.884,42.8
20.364,85.888,38.4
20.364,85.892,36.6
20.364,85.896,42.9
20.364,85.9,38.1
20.364,85.904,41.1
20.364,85.908,39.1
20.364,85.912,39.2
20.364,85.916,42.7
20.364,85.92,42.6
20.368,85.74,43.0
20.368,85.744,40.7
20.368,85.748,37.8
20.368,85.752,39.6
20.368,85.756,42.7
20.368,85.76,42.2
20.368,85.764,37.5
20.368,85.768,41.9
20.368,85.772,38.3
20.368,85.776,39.5
20.368,85.78,38.0
20.368,85.784,38.7
20.368,85.788,38.6
20.368,85.792,43.0
20.368,85.796,39.8
20.368,85.8,37.8
20.368,85.804,42.0
20.368,85.808,42.4
20.368,85.812,37.2
20.368,85.816,40.2
20.368,85.82,41.4
20.368,85.824,40.1
20.368,85.828,41.4
20.368,85.832,39.1
20.368,85.836,39.0
20.368,85.84,39.8
20.368,85.844,43.3
20.368,85.848,39.8
20.368,85.852,42.9
20.368,85.856,36.7
20.368,85.86,41.9
20.368,85.864,37.2
20.368,85.868,37.5
20.368,85.872,42.9
20.368,85.876,42.1
20.368,85.88,40.6
20.368,85.884,39.2
20.368,85.888,40.9
20.368,85.892,42.9
20.368,85.896,42.7
20.368,85.9,36.9
20.368,85.904,42.5
20.368,85.908,37.4
20.368,85.912,41.3
20.368,85.916,39.8
20.368,85.92,41.9
20.372,85.74,40.4
20.372,85.744,42.6
20.372,85.748,37.3
20.372,85.752,38.6
20.372,85.756,43.6
20.372,85.76,37.5
20.372,85.764,40.9
20.372,85.768,42.5
20.372,85.772,40.7
20.372,85.776,41.6
20.372,85.78,42.8
20.372,85.784,37.6
20.372,85.788,40.8
20.372,85.792,40.3
20.372,85.796,41.8
20.372,85.8,41.7
20.372,85.804,40.4
20.372,85.808,40.7
20.372,85.812,43.5
20.372,85.816,37.7
20.372,85.82,43.0
20.372,85.824,41.2
20.372,85.828,37.8
20.372,85.832,41.1
20.372,85.836,41.8
20.372,85.84,43.3
20.372,85.844,42.4
20.372,85.848,41.1
20.372,85.852,38.1
20.372,85.856,37.2
20.372,85.86,37.8
20.372,85.864,42.9
20.372,85.868,40.4
20.372,85.872,38.5
20.372,85.876,37.5
20.372,85.88,36.9
20.372,85.884,40.3
20.372,85.888,39.5
20.372,85.892,43.2
20.372,85.896,38.8
20.372,85.9,40.1
20.372,85.904,38.0
20.372,85.908,38.4
20.372,85.912,42.7
20.372,85.916,38.6
20.372,85.92,41.0
20.376,85.74,40.0
20.376,85.744,41.5
20.376,85.748,37.8
20.376,85.752,37.9
20.376,85.756,37.1
20.376,85.76,37.9
20.376,85.764,42.1
20.376,85.768,38.6
20.376,85.772,40.5
20.376,85.776,41.8
20.376,85.78,38.3
20.376,85.784,40.3
20.376,85.788,38.9
20.376,85.792,37.6
20.376,85.796,41.0
20.376,85.8,39.5
20.376,85.804,38.8
20.376,85.808,39.6
20.376,85.812,42.5
20.376,85.816,40.2
20.376,85.82,42.6
20.376,85.824,38.0
20.376,85.828,38.9
20.376,85.832,37.8
20.376,85.836,39.6
20.376,85.84,41.0
20.376,85.844,37.2
20.376,85.848,41.5
20.376,85.852,41.5
20.376,85.856,40.0
20.376,85.86,43.3
20.376,85.864,39.4
20.376,85.868,37.9
20.376,85.872,43.1
20.376,85.876,40.1
20.376,85.88,37.0
20.376,85.884,38.0
20.376,85.888,40.4
20.376,85.892,42.9
20.376,85.896,38.4
20.376,85.9,43.2
20.376,85.904,40.6
20.376,85.908,40.5
20.376,85.912,38.1
20.376,85.916,38.0
20.376,85.92,41.5
20.38,85.74,41.0
20.38,85.744,40.3
20.38,85.748,43.1
20.38,85.752,38.1
20.38,85.756,42.6
20.38,85.76,41.7
20.38,85.764,43.6
20.38,85.768,37.6
20.38,85.772,43.0
20.38,85.776,40.5
20.38,85.78,43.8
20.38,85.784,41.3
20.38,85.788,38.4
20.38,85.792,42.1
20.38,85.796,40.6
20.38,85.8,41.7
20.38,85.804,38.9
20.38,85.808,42.0
20.38,85.812,41.2
20.38,85.816,41.2
20.38,85.82,41.2
20.38,85.824,42.9
20.38,85.828,37.6
20.38,85.832,37.3
20.38,85.836,42.2
20.38,85.84,38.7
20.38,85.844,41.8
20.38,85.848,40.6
20.38,85.852,41.9
20.38,85.856,39.4
20.38,85.86,38.7
20.38,85.864,42.5
20.38,85.868,43.5
20.38,85.872,42.7
20.38,85.876,37.8
20.38,85.88,43.3
20.38,85.884,42.2
20.38,85.888,39.8
20.38,85.892,43.9
20.38,85.896,43.6
20.38,85.9,37.5
20.38,85.904,38.9
20.38,85.908,37.4
20.38,85.912,42.3
20.38,85.916,40.2
20.38,85.92,39.7
20.384,85.74,41.7
20.384,85.744,37.5
20.384,85.748,38.5
20.384,85.752,38.0
20.384,85.756,40.4
20.384,85.76,38.2
20.384,85.764,41.7
20.384,85.768,41.2
20.384,85.772,38.7
20.384,85.776,40.7
20.384,85.78,42.0
20.384,85.784,38.9
20.384,85.788,42.5
20.384,85.792,40.3
20.384,85.796,41.0
20.384,85.8,42.8
20.384,85.804,37.9
20.384,85.808,37.4
20.384,85.812,44.0
20.384,85.816,38.0
20.384,85.82,37.5
20.384,85.824,38.3
20.384,85.828,37.3
20.384,85.832,42.7
20.384,85.836,41.3
20.384,85.84,43.3
20.384,85.844,39.7
20.384,85.848,42.1
20.384,85.852,44.0
20.384,85.856,42.4
20.384,85.86,41.0
20.384,85.864,38.6
20.384,85.868,38.7
20.384,85.872,43.1
20.384,85.876,40.8
20.384,85.88,39.8
20.384,85.884,43.6
20.384,85.888,43.3
20.384,85.892,42.9
20.384,85.896,40.4
20.384,85.9,41.7
20.384,85.904,43.4
20.384,85.908,41.3
20.384,85.912,38.2
20.384,85.916,40.9
20.384,85.92,38.0
20.388,85.74,41.0
20.388,85.744,37.8
20.388,85.748,41.2
20.388,85.752,37.6
20.388,85.756,43.2
20.388,85.76,39.5
20.388,85.764,43.3
20.388,85.768,40.2
20.388,85.772,40.0
20.388,85.776,43.6
20.388,85.78,38.6
20.388,85.784,39.5
20.388,85.788,41.2
20.388,85.792,39.1
20.388,85.796,41.1
20.388,85.8,41.7
20.388,85.804,39.6
20.388,85.808,41.8
20.388,85.812,41.3
20.388,85.816,43.7
20.388,85.82,41.5
20.388,85.824,44.0
20.388,85.828,44.4
20.388,85.832,42.0
20.388,85.836,37.7
20.388,85.84,40.4
20.388,85.844,38.9
20.388,85.848,43.7
20.388,85.852,37.9
20.388,85.856,38.9
20.388,85.86,43.2
20.388,85.864,39.8
20.388,85.868,42.8
20.388,85.872,43.8
20.388,85.876,37.9
20.388,85.88,40.9
20.388,85.884,43.1
20.388,85.888,41.4
20.388,85.892,41.7
20.388,85.896,43.3
20.388,85.9,43.1
20.388,85.904,39.9
20.388,85.908,38.0
20.388,85.912,40.4
20.388,85.916,42.6
20.388,85.92,44.0
20.392,85.74,43.9
20.392,85.744,41.0
20.392,85.748,38.5
20.392,85.752,42.7
20.392,85.756,38.4
20.392,85.76,41.1
20.392,85.764,39.2
20.392,85.768,40.1
20.392,85.772,41.0
20.392,85.776,43.1
20.392,85.78,43.8
20.392,85.784,39.2
20.392,85.788,44.2
20.392,85.792,37.8
20.392,85.796,43.1
20.392,85.8,39.0
20.392,85.804,41.9
20.392,85.808,40.3
20.392,85.812,42.4
20.392,85.816,37.8
20.392,85.82,41.0
20.392,85.824,40.3
20.392,85.828,40.3
20.392,85.832,38.5
20.392,85.836,42.5
20.392,85.84,41.5
20.392,85.844,38.4
20.392,85.848,38.5
20.392,85.852,41.9
20.392,85.856,44.0
20.392,85.86,40.1
20.392,85.864,40.0
20.392,85.868,44.1
20.392,85.872,39.3
20.392,85.876,38.3
20.392,85.88,37.7
20.392,85.884,40.5
20.392,85.888,42.9
20.392,85.892,43.3
20.392,85.896,41.4
20.392,85.9,38.0
20.392,85.904,43.3
20.392,85.908,43.8
20.392,85.912,39.4
20.392,85.916,38.0
20.392,85.92,38.0
20.396,85.74,40.9
20.396,85.744,39.8
20.396,85.748,40.0
20.396,85.752,42.0
20.396,85.756,44.1
20.396,85.76,44.8
20.396,85.764,38.7
20.396,85.768,40.6
20.396,85.772,42.4
20.396,85.776,42.4
20.396,85.78,38.4
20.396,85.784,44.4
20.396,85.788,39.3
20.396,85.792,42.8
20.396,85.796,43.5
20.396,85.8,44.1
20.396,85.804,43.8
20.396,85.808,40.9
20.396,85.812,39.9
20.396,85.816,40.4
20.396,85.82,41.7
20.396,85.824,43.9
20.396,85.828,39.5
20.396,85.832,44.1
20.396,85.836,40.1
20.396,85.84,41.6
20.396,85.844,38.6
20.396,85.848,40.2
20.396,85.852,40.7
20.396,85.856,44.5
20.396,85.86,41.2
20.396,85.864,38.4
20.396,85.868,44.2
20.396,85.872,43.7
20.396,85.876,41.5
20.396,85.88,40.0
20.396,85.884,41.7
20.396,85.888,38.7
20.396,85.892,42.9
20.396,85.896,43.3
20.396,85.9,38.1
20.396,85.904,39.5
20.396,85.908,40.9
20.396,85.912,43.2
20.396,85.916,44.5
20.396,85.92,38.0
20.4,85.74,43.9
20.4,85.744,39.9
20.4,85.748,42.1
20.4,85.752,40.1
20.4,85.756,44.8
20.4,85.76,38.4
20.4,85.764,44.0
20.4,85.768,40.7
20.4,85.772,38.1
20.4,85.776,40.7
20.4,85.78,41.1
20.4,85.784,39.6
20.4,85.788,40.7
20.4,85.792,42.6
20.4,85.796,41.7
20.4,85.8,42.6
20.4,85.804,38.2
20.4,85.808,43.3
20.4,85.812,44.6
20.4,85.816,44.4
20.4,85.82,43.3
20.4,85.824,40.4
20.4,85.828,43.8
20.4,85.832,39.8
20.4,85.836,43.3
20.4,85.84,39.5
20.4,85.844,38.2
20.4,85.848,43.1
20.4,85.852,42.4
