lat,lng,elevation_m
-41.262,174.747,12.2
-41.262,174.75,15.6
-41.262,174.753,8.8
-41.262,174.756,11.4
-41.262,174.759,7.8
-41.262,174.762,13.3
-41.262,174.765,6.2
-41.262,174.768,5.4
-41.262,174.771,5.0
-41.262,174.774,7.1
-41.262,174.777,15.7
-41.262,174.78,12.3
-41.262,174.783,9.4
-41.262,174.786,8.3
-41.262,174.789,7.5
-41.262,174.792,12.4
-41.262,174.795,9.7
-41.262,174.798,14.1
-41.262,174.801,9.4
-41.262,174.804,15.3
-41.262,174.807,13.4
-41.262,174.81,8.0
-41.262,174.813,19.0
-41.262,174.816,8.8
-41.262,174.819,17.6
-41.262,174.822,10.6
-41.262,174.825,15.7
-41.262,174.828,21.9
-41.262,174.831,14.8
-41.262,174.834,14.2
-41.262,174.837,21.3
-41.262,174.84,18.1
-41.259,174.72,21.1
-41.259,174.723,22.6
-41.259,174.726,17.1
-41.259,174.729,16.6
-41.259,174.732,18.1
-41.259,174.735,15.5
-41.259,174.738,16.0
-41.259,174.741,16.4
-41.259,174.744,19.1
-41.259,174.747,10.8
-41.259,174.75,11.0
-41.259,174.753,12.9
-41.259,174.756,8.9
-41.259,174.759,11.8
-41.259,174.762,6.6
-41.259,174.765,7.4
-41.259,174.768,8.3
-41.259,174.771,9.5
-41.259,174.774,11.3
-41.259,174.777,14.2
-41.259,174.78,9.0
-41.259,174.783,16.0
-41.259,174.786,13.0
-41.259,174.789,15.7
-41.259,174.792,16.7
-41.259,174.795,9.8
-41.259,174.798,8.9
-41.259,174.801,15.9
-41.259,174.804,16.1
-41.259,174.807,7.2
-41.259,174.81,10.0
-41.259,174.813,19.5
-41.259,174.816,20.3
-41.259,174.819,18.0
-41.259,174.822,20.3
-41.259,174.825,16.3
-41.259,174.828,16.8
-41.259,174.831,22.8
-41.259,174.834,16.3
-41.259,174.837,20.5
-41.259,174.84,21.0
-41.256,174.72,27.8
-41.256,174.723,23.4
-41.256,174.726,17.1
-41.256,174.729,22.7
-41.256,174.732,21.0
-41.256,174.735,15.5
-41.256,174.738,11.6
-41.256,174.741,10.7
-41.256,174.744,20.0
-41.256,174.747,16.9
-41.256,174.75,9.8
-41.256,174.753,14.0
-41.256,174.756,14.9
-41.256,174.759,7.5
-41.256,174.762,14.1
-41.256,174.765,10.3
-41.256,174.768,5.7
-41.256,174.771,6.3
-41.256,174.774,5.4
-41.256,174.777,14.2
-41.256,174.78,8.3
-41.256,174.783,14.9
-41.256,174.786,11.0
-41.256,174.789,6.6
-41.256,174.792,16.9
-41.256,174.795,8.2
-41.256,174.798,6.8
-41.256,174.801,14.2
-41.256,174.804,15.7
-41.256,174.807,19.4
-41.256,174.81,11.9
-41.256,174.813,13.8
-41.256,174.816,17.3
-41.256,174.819,12.9
-41.256,174.822,18.3
-41.256,174.825,21.2
-41.256,174.828,23.8
-41.256,174.831,23.8
-41.256,174.834,16.2
-41.256,174.837,17.0
-41.256,174.84,26.2
-41.253,174.72,25.3
-41.253,174.723,23.3
-41.253,174.726,22.9
-41.253,174.729,17.5
-41.253,174.732,20.3
-41.253,174.735,18.9
-41.253,174.738,20.5
-41.253,174.741,20.6
-41.253,174.744,13.8
-41.253,174.747,19.3
-41.253,174.75,20.3
-41.253,174.753,10.2
-41.253,174.756,15.3
-41.253,174.759,18.5
-41.253,174.762,10.7
-41.253,174.765,17.8
-41.253,174.768,6.9
-41.253,174.771,12.4
-41.253,174.774,17.0
-41.253,174.777,14.7
-41.253,174.78,13.1
-41.253,174.783,6.2
-41.253,174.786,14.6
-41.253,174.789,6.5
-41.253,174.792,9.2
-41.253,174.795,9.0
-41.253,174.798,12.0
-41.253,174.801,12.2
-41.253,174.804,10.5
-41.253,174.807,13.1
-41.253,174.81,10.8
-41.253,174.813,20.4
-41.253,174.816,10.4
-41.253,174.819,20.4
-41.253,174.822,12.7
-41.253,174.825,24.5
-41.253,174.828,21.7
-41.253,174.831,19.8
-41.253,174.834,16.6
-41.253,174.837,27.2
-41.253,174.84,28.6
-41.25,174.72,25.8
-41.25,174.723,27.0
-41.25,174.726,27.2
-41.25,174.729,27.2
-41.25,174.732,23.6
-41.25,174.735,23.5
-41.25,174.738,22.9
-41.25,174.741,22.5
-41.25,174.744,13.5
-41.25,174.747,22.0
-41.25,174.75,19.8
-41.25,174.753,9.9
-41.25,174.756,20.1
-41.25,174.759,16.0
-41.25,174.762,18.8
-41.25,174.765,15.2
-41.25,174.768,15.7
-41.25,174.771,6.7
-41.25,174.774,13.8
-41.25,174.777,12.3
-41.25,174.78,8.7
-41.25,174.783,11.7
-41.25,174.786,12.5
-41.25,174.789,18.3
-41.25,174.792,7.9
-41.25,174.795,14.1
-41.25,174.798,8.9
-41.25,174.801,11.5
-41.25,174.804,16.3
-41.25,174.807,16.1
-41.25,174.81,15.1
-41.25,174.813,15.0
-41.25,174.816,21.2
-41.25,174.819,19.4
-41.25,174.822,21.6
-41.25,174.825,14.6
-41.25,174.828,24.1
-41.25,174.831,20.5
-41.25,174.834,24.8
-41.25,174.837,18.8
-41.25,174.84,24.8
-41.247,174.72,24.4
-41.247,174.723,29.2
-41.247,174.726,25.2
-41.247,174.729,22.7
-41.247,174.732,26.6
-41.247,174.735,19.1
-41.247,174.738,16.1
-41.247,174.741,18.9
-41.247,174.744,22.5
-41.247,174.747,18.9
-41.247,174.75,10.5
-41.247,174.753,18.4
-41.247,174.756,13.8
-41.247,174.759,17.9
-41.247,174.762,15.9
-41.247,174.765,13.4
-41.247,174.768,12.4
-41.247,174.771,14.4
-41.247,174.774,9.4
-41.247,174.777,12.3
-41.247,174.78,12.4
-41.247,174.783,17.1
-41.247,174.786,13.4
-41.247,174.789,14.2
-41.247,174.792,15.8
-41.247,174.795,13.2
-41.247,174.798,13.0
-41.247,174.801,20.0
-41.247,174.804,20.9
-41.247,174.807,13.5
-41.247,174.81,12.5
-41.247,174.813,21.9
-41.247,174.816,18.8
-41.247,174.819,23.1
-41.247,174.822,19.7
-41.247,174.825,21.5
-41.247,174.828,20.7
-41.247,174.831,23.1
-41.247,174.834,20.2
-41.247,174.837,22.2
-41.247,174.84,26.1
-41.244,174.72,22.1
-41.244,174.723,23.4
-41.244,174.726,23.8
-41.244,174.729,22.6
-41.244,174.732,21.2
-41.244,174.735,26.7
-41.244,174.738,24.1
-41.244,174.741,17.8
-41.244,174.744,12.7
-41.244,174.747,21.8
-41.244,174.75,22.0
-41.244,174.753,14.9
-41.244,174.756,18.8
-41.244,174.759,9.7
-41.244,174.762,9.4
-41.244,174.765,9.5
-41.244,174.768,16.9
-41.244,174.771,19.4
-41.244,174.774,9.5
-41.244,174.777,13.2
-41.244,174.78,18.6
-41.244,174.783,17.3
-41.244,174.786,12.0
-41.244,174.789,14.8
-41.244,174.792,10.6
-41.244,174.795,9.5
-41.244,174.798,18.9
-41.244,174.801,16.5
-41.244,174.804,21.3
-41.244,174.807,14.7
-41.244,174.81,15.8
-41.244,174.813,21.3
-41.244,174.816,18.8
-41.244,174.819,18.5
-41.244,174.822,21.8
-41.244,174.825,25.1
-41.244,174.828,19.6
-41.244,174.831,22.1
-41.244,174.834,18.8
-41.244,174.837,27.1
-41.244,174.84,29.8
-41.241,174.72,21.4
-41.241,174.723,27.4
-41.241,174.726,22.1
-41.241,174.729,25.0
-41.241,174.732,24.5
-41.241,174.735,22.1
-41.241,174.738,20.3
-41.241,174.741,24.1
-41.241,174.744,19.2
-41.241,174.747,20.3
-41.241,174.75,23.8
-41.241,174.753,18.8
-41.241,174.756,18.5
-41.241,174.759,19.6
-41.241,174.762,17.0
-41.241,174.765,9.8
-41.241,174.768,10.5
-41.241,174.771,19.6
-41.241,174.774,13.0
-41.241,174.777,9.0
-41.241,174.78,16.5
-41.241,174.783,13.5
-41.241,174.786,16.4
-41.241,174.789,15.0
-41.241,174.792,11.3
-41.241,174.795,18.6
-41.241,174.798,10.2
-41.241,174.801,18.3
-41.241,174.804,18.0
-41.241,174.807,13.1
-41.241,174.81,14.1
-41.241,174.813,15.3
-41.241,174.816,15.6
-41.241,174.819,21.4
-41.241,174.822,24.8
-41.241,174.825,23.5
-41.241,174.828,17.0
-41.241,174.831,19.9
-41.241,174.834,19.5
-41.241,174.837,29.5
-41.241,174.84,27.4
